N	eigenvalue	difference	twstat	p-value	effect.n
555	0.099070	-0.000687	-14.475	1	363.396
556	0.098279	-0.000791	-14.480	1	359.430
557	0.097433	-0.000846	-14.511	1	355.440
558	0.095650	-0.001783	-14.965	1	351.418
559	0.095535	-0.000115	-14.682	1	347.213
560	0.094715	-0.000820	-14.709	1	343.089
561	0.093781	-0.000934	-14.788	1	338.936
562	0.093457	-0.000324	-14.597	1	334.736
563	0.091640	-0.001817	-15.070	1	330.583
564	0.091403	-0.000237	-14.850	1	326.250
565	0.091086	-0.000317	-14.661	1	321.974
566	0.090470	-0.000615	-14.601	1	317.745
567	0.090187	-0.000283	-14.393	1	313.520
568	0.088752	-0.001435	-14.691	1	309.348
569	0.088321	-0.000431	-14.553	1	305.057
570	0.087666	-0.000656	-14.512	1	300.797
571	0.087221	-0.000444	-14.377	1	296.534
572	0.086432	-0.000790	-14.392	1	292.300
573	0.085792	-0.000639	-14.342	1	288.045
574	0.084589	-0.001203	-14.538	1	283.791
575	0.084136	-0.000454	-14.412	1	279.459
576	0.083887	-0.000248	-14.195	1	275.154
577	0.083494	-0.000393	-14.036	1	270.905
578	0.083419	-0.000075	-13.737	1	266.693
579	0.082379	-0.001040	-13.848	1	262.566
580	0.082131	-0.000248	-13.621	1	258.386
581	0.081687	-0.000444	-13.474	1	254.267
582	0.081578	-0.000110	-13.180	1	250.181
583	0.080902	-0.000675	-13.122	1	246.179
584	0.080618	-0.000285	-12.897	1	242.180
585	0.079914	-0.000703	-12.844	1	238.242
586	0.079178	-0.000736	-12.805	1	234.305
587	0.079178	-0.000000	-12.454	1	230.364
588	0.079178	-0.000000	-12.094	1	226.528
589	0.079178	-0.000000	-11.724	1	222.802
590	0.079178	-0.000000	-11.343	1	219.192
591	0.079178	-0.000000	-10.950	1	215.704
592	0.079178	-0.000000	-10.543	1	212.346
593	0.079178	-0.000000	-10.122	1	209.129
594	0.079178	-0.000000	-9.684	1	206.062
595	0.079178	-0.000000	-9.227	1	203.158
596	0.079178	-0.000000	-8.750	1	200.432
597	0.079178	-0.000000	-8.248	1	197.902
598	0.079178	-0.000000	-7.720	1	195.590
599	0.079178	-0.000000	-7.160	1	193.521
600	0.078344	-0.000834	-6.930	1	191.727
601	0.077982	-0.000363	-6.479	1	190.034
602	0.076244	-0.001737	-6.614	1	188.576
603	0.075194	-0.001050	-6.457	1	187.009
604	0.074991	-0.000203	-5.908	0.999996	185.507
605	0.073207	-0.001785	-6.049	0.999998	184.322
606	0.072919	-0.000287	-5.510	0.999969	183.020
607	0.072483	-0.000437	-4.998	0.99972	182.047
608	0.072440	-0.000042	-4.252	0.996322	181.407
609	0.071878	-0.000563	-3.688	0.983196	181.307
610	0.067117	-0.004761	-5.185	0.999869	181.651
611	0.065325	-0.001792	-5.356	0.999937	180.829
612	0.064435	-0.000891	-5.088	0.999805	179.857
613	0.061190	-0.003245	-6.048	0.999998	179.060
614	0.059192	-0.001998	-6.451	1	177.533
615	0.057717	-0.001474	-6.617	1	175.690
616	0.057181	-0.000536	-6.294	0.999999	173.693
617	0.055108	-0.002073	-6.797	1	171.879
618	0.053758	-0.001350	-6.951	1	169.678
619	0.052976	-0.000783	-6.806	1	167.330
620	0.052255	-0.000721	-6.622	1	165.034
621	0.051633	-0.000621	-6.371	1	162.819
622	0.050253	-0.001380	-6.543	1	160.734
623	0.049418	-0.000835	-6.422	1	158.482
624	0.048080	-0.001337	-6.592	1	156.269
625	0.047106	-0.000974	-6.570	1	153.886
626	0.044110	-0.002996	-7.763	1	151.469
627	0.043834	-0.000276	-7.425	1	148.214
628	0.042782	-0.001052	-7.533	1	145.123
629	0.042122	-0.000660	-7.418	1	141.916
630	0.041822	-0.000300	-7.081	1	138.733
631	0.041552	-0.000270	-6.706	1	135.716
632	0.040504	-0.001048	-6.780	1	132.901
633	0.039274	-0.001230	-6.979	1	129.981
634	0.038459	-0.000815	-6.945	1	126.877
635	0.037813	-0.000646	-6.810	1	123.743
636	0.037749	-0.000065	-6.307	1	120.646
637	0.037070	-0.000679	-6.149	0.999999	117.841
638	0.036822	-0.000248	-5.712	0.999988	115.093
639	0.036193	-0.000629	-5.478	0.999964	112.614
640	0.036101	-0.000092	-4.882	0.999563	110.258
641	0.035280	-0.000821	-4.696	0.999135	108.340
642	0.033862	-0.001418	-4.895	0.999583	106.528
643	0.032225	-0.001636	-5.286	0.999914	104.477
644	0.031543	-0.000682	-5.089	0.999805	102.023
645	0.030420	-0.001124	-5.184	0.999868	99.670
646	0.029277	-0.001142	-5.318	0.999926	97.167
647	0.028532	-0.000745	-5.200	0.999877	94.480
648	0.027614	-0.000918	-5.202	0.999878	91.822
649	0.027087	-0.000527	-4.934	0.999641	89.090
650	0.026993	-0.000094	-4.325	0.997057	86.516
651	0.026091	-0.000902	-4.234	0.996121	84.435
652	0.025629	-0.000462	-3.813	0.987646	82.368
653	0.023991	-0.001638	-4.244	0.99623	80.666
654	0.023473	-0.000518	-3.894	0.989954	78.427
655	0.022206	-0.001267	-4.101	0.994284	76.475
656	0.021196	-0.001011	-4.160	0.99517	74.211
657	0.020682	-0.000513	-3.834	0.988272	71.792
658	0.020042	-0.000640	-3.572	0.977962	69.636
659	0.019392	-0.000650	-3.286	0.959353	67.690
660	0.017841	-0.001551	-3.773	0.98635	66.004
661	0.017317	-0.000525	-3.456	0.971508	63.612
662	0.017245	-0.000071	-2.664	0.880062	61.499
663	0.016067	-0.001178	-2.764	0.897116	60.395
664	0.015780	-0.000287	-2.031	0.734452	59.043
665	0.014965	-0.000816	-1.651	0.621515	58.876
666	0.012785	-0.002180	-2.787	0.900682	59.483
667	0.011738	-0.001046	-3.058	0.937174	57.788
668	0.011518	-0.000221	-2.414	0.830159	55.474
669	0.010963	-0.000555	-2.027	0.733234	54.195
670	0.010652	-0.000310	-1.192	0.475877	53.647
671	0.009897	-0.000756	-0.657	0.317372	55.425
672	0.007740	-0.002157	-2.418	0.831068	59.576
673	0.007190	-0.000550	-2.344	0.814333	57.742
674	0.006915	-0.000275	-1.754	0.653353	55.860
675	0.005798	-0.001117	-2.720	0.889897	55.758
676	0.005569	-0.000229	-2.259	0.794152	52.075
677	0.004514	-0.001055	-3.524	0.975456	49.450
678	0.004423	-0.000092	-3.033	0.934297	42.941
679	0.004369	-0.000054	-2.367	0.819637	37.198
680	0.004216	-0.000152	NA	NA	NA
681	0.003319	-0.000897	NA	NA	NA
682	0.003187	-0.000132	NA	NA	NA
683	0.002705	-0.000482	NA	NA	NA
684	0.002375	-0.000330	NA	NA	NA
685	0.002218	-0.000157	NA	NA	NA
686	0.001062	-0.001156	NA	NA	NA
687	0.000410	-0.000652	NA	NA	NA
688	0.000316	-0.000094	NA	NA	NA
