N	eigenvalue	difference	twstat	p-value	effect.n
553	0.109586	-0.000127	-12.398	1	338.933
554	0.108627	-0.000959	-12.385	1	335.789
555	0.107600	-0.001027	-12.401	1	332.626
556	0.107337	-0.000263	-12.104	1	329.431
557	0.104091	-0.003246	-13.031	1	326.335
558	0.103600	-0.000491	-12.852	1	322.840
559	0.103309	-0.000291	-12.585	1	319.391
560	0.101765	-0.001544	-12.830	1	316.024
561	0.101181	-0.000583	-12.687	1	312.536
562	0.100700	-0.000481	-12.499	1	309.081
563	0.100263	-0.000437	-12.287	1	305.676
564	0.099100	-0.001164	-12.372	1	302.332
565	0.098433	-0.000667	-12.256	1	298.929
566	0.097803	-0.000630	-12.121	1	295.549
567	0.096824	-0.000979	-12.129	1	292.198
568	0.096152	-0.000672	-12.011	1	288.819
569	0.095540	-0.000612	-11.865	1	285.463
570	0.095014	-0.000526	-11.680	1	282.142
571	0.093452	-0.001562	-11.925	1	278.872
572	0.093316	-0.000136	-11.582	1	275.475
573	0.092762	-0.000554	-11.404	1	272.194
574	0.092404	-0.000358	-11.138	1	268.962
575	0.091712	-0.000693	-11.005	1	265.817
576	0.091364	-0.000348	-10.724	1	262.702
577	0.090699	-0.000665	-10.567	1	259.684
578	0.089980	-0.000719	-10.429	1	256.708
579	0.089516	-0.000464	-10.178	1	253.765
580	0.089404	-0.000112	-9.769	1	250.909
581	0.089035	-0.000369	-9.453	1	248.217
582	0.087851	-0.001184	-9.474	1	245.649
583	0.087185	-0.000666	-9.276	1	243.039
584	0.086891	-0.000294	-8.910	1	240.498
585	0.085761	-0.001130	-8.891	1	238.112
586	0.085666	-0.000094	-8.422	1	235.704
587	0.085238	-0.000429	-8.075	1	233.513
588	0.084115	-0.001123	-8.020	1	231.481
589	0.084115	-0.000000	-7.464	1	229.449
590	0.084115	-0.000000	-6.874	1	227.706
591	0.084115	-0.000000	-6.246	0.999999	226.290
592	0.084115	-0.000000	-5.573	0.999977	225.249
593	0.083794	-0.000321	-4.998	0.99972	224.642
594	0.083593	-0.000201	-4.319	0.997	224.432
595	0.081191	-0.002401	-4.645	0.998966	224.730
596	0.081034	-0.000158	-3.916	0.990516	224.775
597	0.080189	-0.000845	-3.462	0.971863	225.405
598	0.076245	-0.003944	-4.558	0.998608	226.433
599	0.075004	-0.001241	-4.389	0.997587	226.550
600	0.074123	-0.000880	-4.024	0.992915	226.805
601	0.072138	-0.001985	-4.229	0.996055	227.376
602	0.067503	-0.004635	-5.933	0.999996	227.773
603	0.067068	-0.000435	-5.482	0.999964	226.737
604	0.066259	-0.000809	-5.209	0.999881	226.037
605	0.065258	-0.001002	-5.029	0.999752	225.545
606	0.064359	-0.000898	-4.781	0.999364	225.189
607	0.060346	-0.004013	-6.366	1	225.038
608	0.059921	-0.000425	-5.966	0.999997	223.499
609	0.055292	-0.004630	-8.088	1	222.253
610	0.054756	-0.000535	-7.885	1	219.312
611	0.054065	-0.000691	-7.769	1	216.465
612	0.052462	-0.001604	-8.211	1	213.650
613	0.052215	-0.000246	-7.848	1	210.465
614	0.050581	-0.001634	-8.328	1	207.486
615	0.049971	-0.000610	-8.205	1	204.112
616	0.049313	-0.000657	-8.108	1	200.770
617	0.048954	-0.000360	-7.823	1	197.442
618	0.047757	-0.001197	-8.049	1	194.263
619	0.046551	-0.001205	-8.301	1	190.865
620	0.045958	-0.000594	-8.185	1	187.235
621	0.044594	-0.001364	-8.555	1	183.630
622	0.043201	-0.001393	-8.968	1	179.720
623	0.041587	-0.001615	-9.547	1	175.494
624	0.041066	-0.000521	-9.464	1	170.882
625	0.041007	-0.000059	-9.089	1	166.281
626	0.040507	-0.000500	-8.974	1	161.857
627	0.040313	-0.000194	-8.666	1	157.460
628	0.039844	-0.000469	-8.515	1	153.205
629	0.039622	-0.000222	-8.205	1	148.998
630	0.039421	-0.000201	-7.868	1	144.939
631	0.039190	-0.000230	-7.531	1	141.046
632	0.038883	-0.000307	-7.223	1	137.327
633	0.038715	-0.000169	-6.811	1	133.765
634	0.037173	-0.001542	-7.224	1	130.443
635	0.035848	-0.001325	-7.539	1	126.763
636	0.035652	-0.000195	-7.180	1	122.817
637	0.035408	-0.000244	-6.830	1	119.059
638	0.034858	-0.000550	-6.647	1	115.489
639	0.034214	-0.000645	-6.513	1	111.991
640	0.033332	-0.000881	-6.520	1	108.530
641	0.032881	-0.000451	-6.266	0.999999	105.002
642	0.032822	-0.000059	-5.749	0.99999	101.601
643	0.032009	-0.000813	-5.661	0.999985	98.534
644	0.031743	-0.000266	-5.226	0.999889	95.470
645	0.031691	-0.000051	-4.609	0.998832	92.700
646	0.030630	-0.001061	-4.570	0.998667	90.423
647	0.029271	-0.001359	-4.737	0.999254	88.104
648	0.028601	-0.000670	-4.486	0.998234	85.542
649	0.026701	-0.001900	-5.042	0.999765	83.142
650	0.025066	-0.001635	-5.514	0.999969	80.126
651	0.024489	-0.000577	-5.330	0.999929	76.629
652	0.024191	-0.000298	-4.943	0.999653	73.210
653	0.023688	-0.000503	-4.656	0.999006	70.042
654	0.022801	-0.000887	-4.606	0.998819	67.050
655	0.022612	-0.000188	-4.074	0.993836	64.016
656	0.022321	-0.000292	-3.538	0.976206	61.409
657	0.020877	-0.001444	-3.744	0.985325	59.289
658	0.019441	-0.001436	-4.016	0.99276	56.832
659	0.018982	-0.000459	-3.634	0.980917	53.978
660	0.017713	-0.001270	-3.810	0.987565	51.429
661	0.016648	-0.001065	-3.890	0.989852	48.578
662	0.016323	-0.000325	-3.429	0.969792	45.539
663	0.015819	-0.000504	-3.028	0.933781	42.884
664	0.014972	-0.000847	-2.826	0.906752	40.587
665	0.014155	-0.000817	-2.574	0.863476	38.425
666	0.013452	-0.000703	-2.179	0.773894	36.480
667	0.011771	-0.001681	-2.587	0.865992	35.022
668	0.010524	-0.001248	-2.816	0.905207	32.762
669	0.010349	-0.000174	-2.108	0.755268	30.020
670	0.009786	-0.000564	-1.548	0.589126	28.197
671	0.009408	-0.000377	-0.507	0.277989	27.351
672	0.007584	-0.001824	-0.573	0.294855	29.900
673	0.006068	-0.001516	-0.771	0.348891	32.835
674	0.005068	-0.001000	-0.654	0.316513	35.434
675	0.003571	-0.001497	-2.210	0.782011	39.603
676	0.003091	-0.000480	NA	NA	NA
677	0.002872	-0.000219	NA	NA	NA
678	0.002795	-0.000077	NA	NA	NA
679	0.002174	-0.000620	NA	NA	NA
680	0.002116	-0.000058	NA	NA	NA
681	0.001420	-0.000696	NA	NA	NA
682	0.000857	-0.000563	NA	NA	NA
683	0.000522	-0.000335	NA	NA	NA
684	0.000305	-0.000218	NA	NA	NA
