"","samples","cluster","frac_cluster","max_frac","lat","long","geo"
"5995","JU2216","K",1e-05,0.99979,-6.480251,-76.356593,"South America"
"5996","JU2216","L",1e-05,0.99979,-6.480251,-76.356593,"South America"
"5997","JU2216","M",1e-05,0.99979,-6.480251,-76.356593,"South America"
"5998","JU2216","N",1e-05,0.99979,-6.480251,-76.356593,"South America"
"5999","JU2216","O",1e-05,0.99979,-6.480251,-76.356593,"South America"
"6000","JU2216","P",1e-05,0.99979,-6.480251,-76.356593,"South America"
"6001","JU2216","Q",1e-05,0.99979,-6.480251,-76.356593,"South America"
"6002","JU2216","R",1e-05,0.99979,-6.480251,-76.356593,"South America"
"6003","JU2216","S",1e-05,0.99979,-6.480251,-76.356593,"South America"
"6004","JU2216","T",1e-05,0.99979,-6.480251,-76.356593,"South America"
"6005","JU2216","U",1e-05,0.99979,-6.480251,-76.356593,"South America"
"6006","JU2216","V",1e-05,0.99979,-6.480251,-76.356593,"South America"
"6007","JU2457","A",1e-05,0.494315,-12.801653,-69.289488,"South America"
"6008","JU2457","B",0.109704,0.494315,-12.801653,-69.289488,"South America"
"6009","JU2457","C",1e-05,0.494315,-12.801653,-69.289488,"South America"
"6010","JU2457","D",1e-05,0.494315,-12.801653,-69.289488,"South America"
"6011","JU2457","E",1e-05,0.494315,-12.801653,-69.289488,"South America"
"6012","JU2457","F",1e-05,0.494315,-12.801653,-69.289488,"South America"
"6013","JU2457","G",1e-05,0.494315,-12.801653,-69.289488,"South America"
"6014","JU2457","H",1e-05,0.494315,-12.801653,-69.289488,"South America"
"6015","JU2457","I",1e-05,0.494315,-12.801653,-69.289488,"South America"
"6016","JU2457","J",1e-05,0.494315,-12.801653,-69.289488,"South America"
"6017","JU2457","K",1e-05,0.494315,-12.801653,-69.289488,"South America"
"6018","JU2457","L",0.221298,0.494315,-12.801653,-69.289488,"South America"
"6019","JU2457","M",1e-05,0.494315,-12.801653,-69.289488,"South America"
"6020","JU2457","N",1e-05,0.494315,-12.801653,-69.289488,"South America"
"6021","JU2457","O",1e-05,0.494315,-12.801653,-69.289488,"South America"
"6022","JU2457","P",1e-05,0.494315,-12.801653,-69.289488,"South America"
"6023","JU2457","Q",1e-05,0.494315,-12.801653,-69.289488,"South America"
"6024","JU2457","R",0.494315,0.494315,-12.801653,-69.289488,"South America"
"6025","JU2457","S",1e-05,0.494315,-12.801653,-69.289488,"South America"
"6026","JU2457","T",1e-05,0.494315,-12.801653,-69.289488,"South America"
"6027","JU2457","U",0.174503,0.494315,-12.801653,-69.289488,"South America"
"6028","JU2457","V",1e-05,0.494315,-12.801653,-69.289488,"South America"
"6029","JU2470","A",1e-05,0.99979,-12.732834,45.186209,"Africa"
"6030","JU2470","B",1e-05,0.99979,-12.732834,45.186209,"Africa"
"6031","JU2470","C",1e-05,0.99979,-12.732834,45.186209,"Africa"
"6032","JU2470","D",1e-05,0.99979,-12.732834,45.186209,"Africa"
"6033","JU2470","E",1e-05,0.99979,-12.732834,45.186209,"Africa"
"6034","JU2470","F",1e-05,0.99979,-12.732834,45.186209,"Africa"
"6035","JU2470","G",1e-05,0.99979,-12.732834,45.186209,"Africa"
"6036","JU2470","H",1e-05,0.99979,-12.732834,45.186209,"Africa"
"6037","JU2470","I",0.99979,0.99979,-12.732834,45.186209,"Africa"
"6038","JU2470","J",1e-05,0.99979,-12.732834,45.186209,"Africa"
"6039","JU2470","K",1e-05,0.99979,-12.732834,45.186209,"Africa"
"6040","JU2470","L",1e-05,0.99979,-12.732834,45.186209,"Africa"
"6041","JU2470","M",1e-05,0.99979,-12.732834,45.186209,"Africa"
"6042","JU2470","N",1e-05,0.99979,-12.732834,45.186209,"Africa"
"6043","JU2470","O",1e-05,0.99979,-12.732834,45.186209,"Africa"
"6044","JU2470","P",1e-05,0.99979,-12.732834,45.186209,"Africa"
"6045","JU2470","Q",1e-05,0.99979,-12.732834,45.186209,"Africa"
"6046","JU2470","R",1e-05,0.99979,-12.732834,45.186209,"Africa"
"6047","JU2470","S",1e-05,0.99979,-12.732834,45.186209,"Africa"
"6048","JU2470","T",1e-05,0.99979,-12.732834,45.186209,"Africa"
"6049","JU2470","U",1e-05,0.99979,-12.732834,45.186209,"Africa"
"6050","JU2470","V",1e-05,0.99979,-12.732834,45.186209,"Africa"
"6051","JU2472","A",1e-05,0.711621,-12.732834,45.186209,"Africa"
"6052","JU2472","B",0.152116,0.711621,-12.732834,45.186209,"Africa"
"6053","JU2472","C",1.4e-05,0.711621,-12.732834,45.186209,"Africa"
"6054","JU2472","D",1e-05,0.711621,-12.732834,45.186209,"Africa"
"6055","JU2472","E",1e-05,0.711621,-12.732834,45.186209,"Africa"
"6056","JU2472","F",1e-05,0.711621,-12.732834,45.186209,"Africa"
"6057","JU2472","G",1e-05,0.711621,-12.732834,45.186209,"Africa"
"6058","JU2472","H",1e-05,0.711621,-12.732834,45.186209,"Africa"
"6059","JU2472","I",1e-05,0.711621,-12.732834,45.186209,"Africa"
"6060","JU2472","J",1e-05,0.711621,-12.732834,45.186209,"Africa"
"6061","JU2472","K",1e-05,0.711621,-12.732834,45.186209,"Africa"
"6062","JU2472","L",1e-05,0.711621,-12.732834,45.186209,"Africa"
"6063","JU2472","M",1e-05,0.711621,-12.732834,45.186209,"Africa"
"6064","JU2472","N",1e-05,0.711621,-12.732834,45.186209,"Africa"
"6065","JU2472","O",1e-05,0.711621,-12.732834,45.186209,"Africa"
"6066","JU2472","P",0.711621,0.711621,-12.732834,45.186209,"Africa"
"6067","JU2472","Q",1e-05,0.711621,-12.732834,45.186209,"Africa"
"6068","JU2472","R",1e-05,0.711621,-12.732834,45.186209,"Africa"
"6069","JU2472","S",1e-05,0.711621,-12.732834,45.186209,"Africa"
"6070","JU2472","T",0.07691,0.711621,-12.732834,45.186209,"Africa"
"6071","JU2472","U",0.059169,0.711621,-12.732834,45.186209,"Africa"
"6072","JU2472","V",1e-05,0.711621,-12.732834,45.186209,"Africa"
"6073","JU2507","A",1e-05,0.985482,8.893,98.512,"Asia"
"6074","JU2507","B",1e-05,0.985482,8.893,98.512,"Asia"
"6075","JU2507","C",1e-05,0.985482,8.893,98.512,"Asia"
"6076","JU2507","D",1e-05,0.985482,8.893,98.512,"Asia"
"6077","JU2507","E",1e-05,0.985482,8.893,98.512,"Asia"
"6078","JU2507","F",1e-05,0.985482,8.893,98.512,"Asia"
"6079","JU2507","G",1e-05,0.985482,8.893,98.512,"Asia"
"6080","JU2507","H",1e-05,0.985482,8.893,98.512,"Asia"
"6081","JU2507","I",0.985482,0.985482,8.893,98.512,"Asia"
"6082","JU2507","J",0.014318,0.985482,8.893,98.512,"Asia"
"6083","JU2507","K",1e-05,0.985482,8.893,98.512,"Asia"
"6084","JU2507","L",1e-05,0.985482,8.893,98.512,"Asia"
"6085","JU2507","M",1e-05,0.985482,8.893,98.512,"Asia"
"6086","JU2507","N",1e-05,0.985482,8.893,98.512,"Asia"
"6087","JU2507","O",1e-05,0.985482,8.893,98.512,"Asia"
"6088","JU2507","P",1e-05,0.985482,8.893,98.512,"Asia"
"6089","JU2507","Q",1e-05,0.985482,8.893,98.512,"Asia"
"6090","JU2507","R",1e-05,0.985482,8.893,98.512,"Asia"
"6091","JU2507","S",1e-05,0.985482,8.893,98.512,"Asia"
"6092","JU2507","T",1e-05,0.985482,8.893,98.512,"Asia"
"6093","JU2507","U",1e-05,0.985482,8.893,98.512,"Asia"
"6094","JU2507","V",1e-05,0.985482,8.893,98.512,"Asia"
"6095","JU2518","A",1e-05,0.99979,48.7015,2.1725,"Europe"
"6096","JU2518","B",1e-05,0.99979,48.7015,2.1725,"Europe"
"6097","JU2518","C",1e-05,0.99979,48.7015,2.1725,"Europe"
"6098","JU2518","D",1e-05,0.99979,48.7015,2.1725,"Europe"
"6099","JU2518","E",1e-05,0.99979,48.7015,2.1725,"Europe"
"6100","JU2518","F",1e-05,0.99979,48.7015,2.1725,"Europe"
"6101","JU2518","G",1e-05,0.99979,48.7015,2.1725,"Europe"
"6102","JU2518","H",1e-05,0.99979,48.7015,2.1725,"Europe"
"6103","JU2518","I",1e-05,0.99979,48.7015,2.1725,"Europe"
"6104","JU2518","J",1e-05,0.99979,48.7015,2.1725,"Europe"
"6105","JU2518","K",1e-05,0.99979,48.7015,2.1725,"Europe"
"6106","JU2518","L",0.99979,0.99979,48.7015,2.1725,"Europe"
"6107","JU2518","M",1e-05,0.99979,48.7015,2.1725,"Europe"
"6108","JU2518","N",1e-05,0.99979,48.7015,2.1725,"Europe"
"6109","JU2518","O",1e-05,0.99979,48.7015,2.1725,"Europe"
"6110","JU2518","P",1e-05,0.99979,48.7015,2.1725,"Europe"
"6111","JU2518","Q",1e-05,0.99979,48.7015,2.1725,"Europe"
"6112","JU2518","R",1e-05,0.99979,48.7015,2.1725,"Europe"
"6113","JU2518","S",1e-05,0.99979,48.7015,2.1725,"Europe"
"6114","JU2518","T",1e-05,0.99979,48.7015,2.1725,"Europe"
"6115","JU2518","U",1e-05,0.99979,48.7015,2.1725,"Europe"
"6116","JU2518","V",1e-05,0.99979,48.7015,2.1725,"Europe"
"6117","JU2536","A",1e-05,0.999787,47.645976,19.274783,"Europe"
"6118","JU2536","B",1e-05,0.999787,47.645976,19.274783,"Europe"
"6119","JU2536","C",1e-05,0.999787,47.645976,19.274783,"Europe"
"6120","JU2536","D",1e-05,0.999787,47.645976,19.274783,"Europe"
"6121","JU2536","E",1e-05,0.999787,47.645976,19.274783,"Europe"
"6122","JU2536","F",1.3e-05,0.999787,47.645976,19.274783,"Europe"
"6123","JU2536","G",1e-05,0.999787,47.645976,19.274783,"Europe"
"6124","JU2536","H",1e-05,0.999787,47.645976,19.274783,"Europe"
"6125","JU2536","I",1e-05,0.999787,47.645976,19.274783,"Europe"
"6126","JU2536","J",1e-05,0.999787,47.645976,19.274783,"Europe"
"6127","JU2536","K",1e-05,0.999787,47.645976,19.274783,"Europe"
"6128","JU2536","L",1e-05,0.999787,47.645976,19.274783,"Europe"
"6129","JU2536","M",1e-05,0.999787,47.645976,19.274783,"Europe"
"6130","JU2536","N",1e-05,0.999787,47.645976,19.274783,"Europe"
"6131","JU2536","O",1e-05,0.999787,47.645976,19.274783,"Europe"
"6132","JU2536","P",1e-05,0.999787,47.645976,19.274783,"Europe"
"6133","JU2536","Q",1e-05,0.999787,47.645976,19.274783,"Europe"
"6134","JU2536","R",0.999787,0.999787,47.645976,19.274783,"Europe"
"6135","JU2536","S",1e-05,0.999787,47.645976,19.274783,"Europe"
"6136","JU2536","T",1e-05,0.999787,47.645976,19.274783,"Europe"
"6137","JU2536","U",1e-05,0.999787,47.645976,19.274783,"Europe"
"6138","JU2536","V",1e-05,0.999787,47.645976,19.274783,"Europe"
"6139","JU2618","A",1e-05,0.821669,18.72,-87.71,"Central America"
"6140","JU2618","B",1e-05,0.821669,18.72,-87.71,"Central America"
"6141","JU2618","C",0.126414,0.821669,18.72,-87.71,"Central America"
"6142","JU2618","D",1e-05,0.821669,18.72,-87.71,"Central America"
"6143","JU2618","E",1e-05,0.821669,18.72,-87.71,"Central America"
"6144","JU2618","F",1e-05,0.821669,18.72,-87.71,"Central America"
"6145","JU2618","G",1e-05,0.821669,18.72,-87.71,"Central America"
"6146","JU2618","H",1e-05,0.821669,18.72,-87.71,"Central America"
"6147","JU2618","I",1e-05,0.821669,18.72,-87.71,"Central America"
"6148","JU2618","J",0.051726,0.821669,18.72,-87.71,"Central America"
"6149","JU2618","K",1e-05,0.821669,18.72,-87.71,"Central America"
"6150","JU2618","L",1e-05,0.821669,18.72,-87.71,"Central America"
"6151","JU2618","M",1e-05,0.821669,18.72,-87.71,"Central America"
"6152","JU2618","N",1e-05,0.821669,18.72,-87.71,"Central America"
"6153","JU2618","O",1e-05,0.821669,18.72,-87.71,"Central America"
"6154","JU2618","P",1e-05,0.821669,18.72,-87.71,"Central America"
"6155","JU2618","Q",1e-05,0.821669,18.72,-87.71,"Central America"
"6156","JU2618","R",1e-05,0.821669,18.72,-87.71,"Central America"
"6157","JU2618","S",1e-05,0.821669,18.72,-87.71,"Central America"
"6158","JU2618","T",0.821669,0.821669,18.72,-87.71,"Central America"
"6159","JU2618","U",1e-05,0.821669,18.72,-87.71,"Central America"
"6160","JU2618","V",1e-05,0.821669,18.72,-87.71,"Central America"
"6161","JU2799","A",1e-05,0.470985,51.5378,9.9359,"Europe"
"6162","JU2799","B",0.113524,0.470985,51.5378,9.9359,"Europe"
"6163","JU2799","C",1e-05,0.470985,51.5378,9.9359,"Europe"
"6164","JU2799","D",1e-05,0.470985,51.5378,9.9359,"Europe"
"6165","JU2799","E",1e-05,0.470985,51.5378,9.9359,"Europe"
"6166","JU2799","F",1e-05,0.470985,51.5378,9.9359,"Europe"
"6167","JU2799","G",1e-05,0.470985,51.5378,9.9359,"Europe"
"6168","JU2799","H",1e-05,0.470985,51.5378,9.9359,"Europe"
"6169","JU2799","I",1e-05,0.470985,51.5378,9.9359,"Europe"
"6170","JU2799","J",1e-05,0.470985,51.5378,9.9359,"Europe"
"6171","JU2799","K",1e-05,0.470985,51.5378,9.9359,"Europe"
"6172","JU2799","L",1e-05,0.470985,51.5378,9.9359,"Europe"
"6173","JU2799","M",1e-05,0.470985,51.5378,9.9359,"Europe"
"6174","JU2799","N",1e-05,0.470985,51.5378,9.9359,"Europe"
"6175","JU2799","O",1e-05,0.470985,51.5378,9.9359,"Europe"
"6176","JU2799","P",0.415301,0.470985,51.5378,9.9359,"Europe"
"6177","JU2799","Q",1e-05,0.470985,51.5378,9.9359,"Europe"
"6178","JU2799","R",1e-05,0.470985,51.5378,9.9359,"Europe"
"6179","JU2799","S",1e-05,0.470985,51.5378,9.9359,"Europe"
"6180","JU2799","T",1e-05,0.470985,51.5378,9.9359,"Europe"
"6181","JU2799","U",0.470985,0.470985,51.5378,9.9359,"Europe"
"6182","JU2799","V",1e-05,0.470985,51.5378,9.9359,"Europe"
"6183","JU2836","A",1e-05,0.381876,20.66143,-105.253201,"Central America"
"6184","JU2836","B",0.201804,0.381876,20.66143,-105.253201,"Central America"
"6185","JU2836","C",0.017903,0.381876,20.66143,-105.253201,"Central America"
"6186","JU2836","D",1e-05,0.381876,20.66143,-105.253201,"Central America"
"6187","JU2836","E",1e-05,0.381876,20.66143,-105.253201,"Central America"
"6188","JU2836","F",1e-05,0.381876,20.66143,-105.253201,"Central America"
"6189","JU2836","G",1.3e-05,0.381876,20.66143,-105.253201,"Central America"
"6190","JU2836","H",1e-05,0.381876,20.66143,-105.253201,"Central America"
"6191","JU2836","I",1e-05,0.381876,20.66143,-105.253201,"Central America"
"6192","JU2836","J",0.138596,0.381876,20.66143,-105.253201,"Central America"
"6193","JU2836","K",1.4e-05,0.381876,20.66143,-105.253201,"Central America"
"6194","JU2836","L",1e-05,0.381876,20.66143,-105.253201,"Central America"
"6195","JU2836","M",1e-05,0.381876,20.66143,-105.253201,"Central America"
"6196","JU2836","N",1e-05,0.381876,20.66143,-105.253201,"Central America"
"6197","JU2836","O",1e-05,0.381876,20.66143,-105.253201,"Central America"
"6198","JU2836","P",1e-05,0.381876,20.66143,-105.253201,"Central America"
"6199","JU2836","Q",1e-05,0.381876,20.66143,-105.253201,"Central America"
"6200","JU2836","R",1.5e-05,0.381876,20.66143,-105.253201,"Central America"
"6201","JU2836","S",1e-05,0.381876,20.66143,-105.253201,"Central America"
"6202","JU2836","T",0.259639,0.381876,20.66143,-105.253201,"Central America"
"6203","JU2836","U",1e-05,0.381876,20.66143,-105.253201,"Central America"
"6204","JU2836","V",0.381876,0.381876,20.66143,-105.253201,"Central America"
"6205","JU2849","A",1e-05,0.99979,-20.382477,-43.505978,"South America"
"6206","JU2849","B",1e-05,0.99979,-20.382477,-43.505978,"South America"
"6207","JU2849","C",1e-05,0.99979,-20.382477,-43.505978,"South America"
"6208","JU2849","D",1e-05,0.99979,-20.382477,-43.505978,"South America"
"6209","JU2849","E",1e-05,0.99979,-20.382477,-43.505978,"South America"
"6210","JU2849","F",1e-05,0.99979,-20.382477,-43.505978,"South America"
"6211","JU2849","G",0.99979,0.99979,-20.382477,-43.505978,"South America"
"6212","JU2849","H",1e-05,0.99979,-20.382477,-43.505978,"South America"
"6213","JU2849","I",1e-05,0.99979,-20.382477,-43.505978,"South America"
"6214","JU2849","J",1e-05,0.99979,-20.382477,-43.505978,"South America"
"6215","JU2849","K",1e-05,0.99979,-20.382477,-43.505978,"South America"
"6216","JU2849","L",1e-05,0.99979,-20.382477,-43.505978,"South America"
"6217","JU2849","M",1e-05,0.99979,-20.382477,-43.505978,"South America"
"6218","JU2849","N",1e-05,0.99979,-20.382477,-43.505978,"South America"
"6219","JU2849","O",1e-05,0.99979,-20.382477,-43.505978,"South America"
"6220","JU2849","P",1e-05,0.99979,-20.382477,-43.505978,"South America"
"6221","JU2849","Q",1e-05,0.99979,-20.382477,-43.505978,"South America"
"6222","JU2849","R",1e-05,0.99979,-20.382477,-43.505978,"South America"
"6223","JU2849","S",1e-05,0.99979,-20.382477,-43.505978,"South America"
"6224","JU2849","T",1e-05,0.99979,-20.382477,-43.505978,"South America"
"6225","JU2849","U",1e-05,0.99979,-20.382477,-43.505978,"South America"
"6226","JU2849","V",1e-05,0.99979,-20.382477,-43.505978,"South America"
"6227","JU2861","A",1e-05,0.469213,52.1944,0.1264,"Europe"
"6228","JU2861","B",0.285931,0.469213,52.1944,0.1264,"Europe"
"6229","JU2861","C",1e-05,0.469213,52.1944,0.1264,"Europe"
"6230","JU2861","D",1e-05,0.469213,52.1944,0.1264,"Europe"
"6231","JU2861","E",1e-05,0.469213,52.1944,0.1264,"Europe"
"6232","JU2861","F",1e-05,0.469213,52.1944,0.1264,"Europe"
"6233","JU2861","G",1e-05,0.469213,52.1944,0.1264,"Europe"
"6234","JU2861","H",1e-05,0.469213,52.1944,0.1264,"Europe"
"6235","JU2861","I",1e-05,0.469213,52.1944,0.1264,"Europe"
"6236","JU2861","J",1e-05,0.469213,52.1944,0.1264,"Europe"
"6237","JU2861","K",1e-05,0.469213,52.1944,0.1264,"Europe"
"6238","JU2861","L",1e-05,0.469213,52.1944,0.1264,"Europe"
"6239","JU2861","M",1e-05,0.469213,52.1944,0.1264,"Europe"
"6240","JU2861","N",1e-05,0.469213,52.1944,0.1264,"Europe"
"6241","JU2861","O",1e-05,0.469213,52.1944,0.1264,"Europe"
"6242","JU2861","P",0.235499,0.469213,52.1944,0.1264,"Europe"
"6243","JU2861","Q",1e-05,0.469213,52.1944,0.1264,"Europe"
"6244","JU2861","R",1e-05,0.469213,52.1944,0.1264,"Europe"
"6245","JU2861","S",1e-05,0.469213,52.1944,0.1264,"Europe"
"6246","JU2861","T",1e-05,0.469213,52.1944,0.1264,"Europe"
"6247","JU2861","U",0.009177,0.469213,52.1944,0.1264,"Europe"
"6248","JU2861","V",0.469213,0.469213,52.1944,0.1264,"Europe"
"6249","JU2868","A",1e-05,0.528747,48.2053,16.3666,"Europe"
"6250","JU2868","B",0.19091,0.528747,48.2053,16.3666,"Europe"
"6251","JU2868","C",1e-05,0.528747,48.2053,16.3666,"Europe"
"6252","JU2868","D",1e-05,0.528747,48.2053,16.3666,"Europe"
"6253","JU2868","E",1e-05,0.528747,48.2053,16.3666,"Europe"
"6254","JU2868","F",1e-05,0.528747,48.2053,16.3666,"Europe"
"6255","JU2868","G",1e-05,0.528747,48.2053,16.3666,"Europe"
"6256","JU2868","H",1e-05,0.528747,48.2053,16.3666,"Europe"
"6257","JU2868","I",1e-05,0.528747,48.2053,16.3666,"Europe"
"6258","JU2868","J",1e-05,0.528747,48.2053,16.3666,"Europe"
"6259","JU2868","K",1e-05,0.528747,48.2053,16.3666,"Europe"
"6260","JU2868","L",1e-05,0.528747,48.2053,16.3666,"Europe"
"6261","JU2868","M",1e-05,0.528747,48.2053,16.3666,"Europe"
"6262","JU2868","N",1e-05,0.528747,48.2053,16.3666,"Europe"
"6263","JU2868","O",1e-05,0.528747,48.2053,16.3666,"Europe"
"6264","JU2868","P",1e-05,0.528747,48.2053,16.3666,"Europe"
"6265","JU2868","Q",1e-05,0.528747,48.2053,16.3666,"Europe"
"6266","JU2868","R",1e-05,0.528747,48.2053,16.3666,"Europe"
"6267","JU2868","S",1e-05,0.528747,48.2053,16.3666,"Europe"
"6268","JU2868","T",1e-05,0.528747,48.2053,16.3666,"Europe"
"6269","JU2868","U",0.280153,0.528747,48.2053,16.3666,"Europe"
"6270","JU2868","V",0.528747,0.528747,48.2053,16.3666,"Europe"
"6271","JU2872","A",1e-05,0.99979,48.2121,16.3592,"Europe"
"6272","JU2872","B",1e-05,0.99979,48.2121,16.3592,"Europe"
"6273","JU2872","C",1e-05,0.99979,48.2121,16.3592,"Europe"
"6274","JU2872","D",1e-05,0.99979,48.2121,16.3592,"Europe"
"6275","JU2872","E",1e-05,0.99979,48.2121,16.3592,"Europe"
"6276","JU2872","F",1e-05,0.99979,48.2121,16.3592,"Europe"
"6277","JU2872","G",1e-05,0.99979,48.2121,16.3592,"Europe"
"6278","JU2872","H",1e-05,0.99979,48.2121,16.3592,"Europe"
"6279","JU2872","I",1e-05,0.99979,48.2121,16.3592,"Europe"
"6280","JU2872","J",1e-05,0.99979,48.2121,16.3592,"Europe"
"6281","JU2872","K",1e-05,0.99979,48.2121,16.3592,"Europe"
"6282","JU2872","L",1e-05,0.99979,48.2121,16.3592,"Europe"
"6283","JU2872","M",1e-05,0.99979,48.2121,16.3592,"Europe"
"6284","JU2872","N",1e-05,0.99979,48.2121,16.3592,"Europe"
"6285","JU2872","O",1e-05,0.99979,48.2121,16.3592,"Europe"
"6286","JU2872","P",1e-05,0.99979,48.2121,16.3592,"Europe"
"6287","JU2872","Q",1e-05,0.99979,48.2121,16.3592,"Europe"
"6288","JU2872","R",0.99979,0.99979,48.2121,16.3592,"Europe"
"6289","JU2872","S",1e-05,0.99979,48.2121,16.3592,"Europe"
"6290","JU2872","T",1e-05,0.99979,48.2121,16.3592,"Europe"
"6291","JU2872","U",1e-05,0.99979,48.2121,16.3592,"Europe"
"6292","JU2872","V",1e-05,0.99979,48.2121,16.3592,"Europe"
"6293","JU2910","A",1e-05,0.617118,-20.2914,57.4061,"Africa"
"6294","JU2910","B",0.192913,0.617118,-20.2914,57.4061,"Africa"
"6295","JU2910","C",1e-05,0.617118,-20.2914,57.4061,"Africa"
"6296","JU2910","D",1e-05,0.617118,-20.2914,57.4061,"Africa"
"6297","JU2910","E",1e-05,0.617118,-20.2914,57.4061,"Africa"
"6298","JU2910","F",1e-05,0.617118,-20.2914,57.4061,"Africa"
"6299","JU2910","G",0.044071,0.617118,-20.2914,57.4061,"Africa"
"6300","JU2910","H",1e-05,0.617118,-20.2914,57.4061,"Africa"
"6301","JU2910","I",0.04887,0.617118,-20.2914,57.4061,"Africa"
"6302","JU2910","J",0.007726,0.617118,-20.2914,57.4061,"Africa"
"6303","JU2910","K",1e-05,0.617118,-20.2914,57.4061,"Africa"
"6304","JU2910","L",0.047815,0.617118,-20.2914,57.4061,"Africa"
"6305","JU2910","M",1e-05,0.617118,-20.2914,57.4061,"Africa"
"6306","JU2910","N",1e-05,0.617118,-20.2914,57.4061,"Africa"
"6307","JU2910","O",1e-05,0.617118,-20.2914,57.4061,"Africa"
"6308","JU2910","P",0.617118,0.617118,-20.2914,57.4061,"Africa"
"6309","JU2910","Q",1e-05,0.617118,-20.2914,57.4061,"Africa"
"6310","JU2910","R",1e-05,0.617118,-20.2914,57.4061,"Africa"
"6311","JU2910","S",1e-05,0.617118,-20.2914,57.4061,"Africa"
"6312","JU2910","T",1e-05,0.617118,-20.2914,57.4061,"Africa"
"6313","JU2910","U",0.001145,0.617118,-20.2914,57.4061,"Africa"
"6314","JU2910","V",0.040203,0.617118,-20.2914,57.4061,"Africa"
"6315","JU3168","A",1e-05,0.999788,0.289,6.612,"Africa"
"6316","JU3168","B",1e-05,0.999788,0.289,6.612,"Africa"
"6317","JU3168","C",1e-05,0.999788,0.289,6.612,"Africa"
"6318","JU3168","D",1e-05,0.999788,0.289,6.612,"Africa"
"6319","JU3168","E",1e-05,0.999788,0.289,6.612,"Africa"
"6320","JU3168","F",1e-05,0.999788,0.289,6.612,"Africa"
"6321","JU3168","G",1e-05,0.999788,0.289,6.612,"Africa"
"6322","JU3168","H",1e-05,0.999788,0.289,6.612,"Africa"
"6323","JU3168","I",1e-05,0.999788,0.289,6.612,"Africa"
"6324","JU3168","J",1e-05,0.999788,0.289,6.612,"Africa"
"6325","JU3168","K",1e-05,0.999788,0.289,6.612,"Africa"
"6326","JU3168","L",1.2e-05,0.999788,0.289,6.612,"Africa"
"6327","JU3168","M",1e-05,0.999788,0.289,6.612,"Africa"
"6328","JU3168","N",1e-05,0.999788,0.289,6.612,"Africa"
"6329","JU3168","O",0.999788,0.999788,0.289,6.612,"Africa"
"6330","JU3168","P",1e-05,0.999788,0.289,6.612,"Africa"
"6331","JU3168","Q",1e-05,0.999788,0.289,6.612,"Africa"
"6332","JU3168","R",1e-05,0.999788,0.289,6.612,"Africa"
"6333","JU3168","S",1e-05,0.999788,0.289,6.612,"Africa"
"6334","JU3168","T",1e-05,0.999788,0.289,6.612,"Africa"
"6335","JU3168","U",1e-05,0.999788,0.289,6.612,"Africa"
"6336","JU3168","V",1e-05,0.999788,0.289,6.612,"Africa"
"6337","JU3171","A",1e-05,0.595478,0.289,6.612,"Africa"
"6338","JU3171","B",0.396592,0.595478,0.289,6.612,"Africa"
"6339","JU3171","C",1e-05,0.595478,0.289,6.612,"Africa"
"6340","JU3171","D",1e-05,0.595478,0.289,6.612,"Africa"
"6341","JU3171","E",1e-05,0.595478,0.289,6.612,"Africa"
"6342","JU3171","F",1e-05,0.595478,0.289,6.612,"Africa"
"6343","JU3171","G",1e-05,0.595478,0.289,6.612,"Africa"
"6344","JU3171","H",1e-05,0.595478,0.289,6.612,"Africa"
"6345","JU3171","I",1e-05,0.595478,0.289,6.612,"Africa"
"6346","JU3171","J",1e-05,0.595478,0.289,6.612,"Africa"
"6347","JU3171","K",1e-05,0.595478,0.289,6.612,"Africa"
"6348","JU3171","L",1e-05,0.595478,0.289,6.612,"Africa"
"6349","JU3171","M",1e-05,0.595478,0.289,6.612,"Africa"
"6350","JU3171","N",1e-05,0.595478,0.289,6.612,"Africa"
"6351","JU3171","O",1e-05,0.595478,0.289,6.612,"Africa"
"6352","JU3171","P",0.595478,0.595478,0.289,6.612,"Africa"
"6353","JU3171","Q",1e-05,0.595478,0.289,6.612,"Africa"
"6354","JU3171","R",1e-05,0.595478,0.289,6.612,"Africa"
"6355","JU3171","S",1e-05,0.595478,0.289,6.612,"Africa"
"6356","JU3171","T",1e-05,0.595478,0.289,6.612,"Africa"
"6357","JU3171","U",1e-05,0.595478,0.289,6.612,"Africa"
"6358","JU3171","V",0.007741,0.595478,0.289,6.612,"Africa"
"6359","JU3199","A",1.8e-05,0.99976,13.0226,77.5668,"Asia"
"6360","JU3199","B",1.7e-05,0.99976,13.0226,77.5668,"Asia"
"6361","JU3199","C",1e-05,0.99976,13.0226,77.5668,"Asia"
"6362","JU3199","D",1e-05,0.99976,13.0226,77.5668,"Asia"
"6363","JU3199","E",0.99976,0.99976,13.0226,77.5668,"Asia"
"6364","JU3199","F",1e-05,0.99976,13.0226,77.5668,"Asia"
"6365","JU3199","G",1e-05,0.99976,13.0226,77.5668,"Asia"
"6366","JU3199","H",1e-05,0.99976,13.0226,77.5668,"Asia"
"6367","JU3199","I",1e-05,0.99976,13.0226,77.5668,"Asia"
"6368","JU3199","J",1e-05,0.99976,13.0226,77.5668,"Asia"
"6369","JU3199","K",1e-05,0.99976,13.0226,77.5668,"Asia"
"6370","JU3199","L",1e-05,0.99976,13.0226,77.5668,"Asia"
