"","samples","cluster","frac_cluster","max_frac","lat","long","geo","Lineage"
"1545","ECA2625","C",1e-05,0.65176,-26.6228223,152.6905986,"Australia","Tropical"
"1546","JU1885","C",0.036888,0.652782,7.2995,80.6437,"Asia","Tropical"
"1547","QG790","C",1.6e-05,0.652922,9.147185361,-79.8528469,"Central America","Tropical"
"1548","BRC20085","C",0.039617,0.654224,24.794443,121.364029,"Taiwan","Tropical"
"1549","QG737","C",1e-05,0.655099,9.155514,-79.848903,"Central America","Tropical"
"1550","QG2966","C",1e-05,0.655145,9.166166667,-79.84,"Central America","Tropical"
"1551","ECA4402","C",1e-05,0.656555,13.0722,77.5797,"Asia","Tropical"
"1552","JU3207","C",1e-05,0.657649,13.07206,77.58014,"Asia","Tropical"
"1553","QG997","C",1e-05,0.659495,9.160461,-79.822633,"Central America","Tropical"
"1554","QG3926","C",1e-05,0.659714,13.233413,-59.587901,"Caribbean","Tropical"
"1555","QG5525","C",1.1e-05,0.660294,6.9031,158.1706,"Pacific","Tropical"
"1556","NIC1221","C",1e-05,0.662594,25.95147,119.96883,"Asia","Tropical"
"1557","QG3925","C",1e-05,0.663673,13.233538,-59.587865,"Caribbean","Tropical"
"1558","QG5474","C",0.66926,0.66926,6.9666,158.1907,"Pacific","Tropical"
"1559","QG4070","C",1e-05,0.670595,-21.1176781,148.5160414,"Australia","Tropical"
"1560","JU1814","C",1e-05,0.671215,4.9459,-52.316883,"South America","Tropical"
"1561","QG5603","C",0.67594,0.67594,6.9661,158.1916,"Pacific","Tropical"
"1562","JU1375","C",1e-05,0.681101,-21.0469,55.6885,"Africa","Tropical"
"1563","NIC1103","C",1e-05,0.682719,18.0383007,-89.6738919,"Central America","Tropical"
"1564","NIC392","C",1e-05,0.684373,5.40779,-53.64583,"South America","Tropical"
"1565","QG4706","C",1e-05,0.68684,6.9666,158.1907,"Pacific","Tropical"
"1566","QG791","C",1e-05,0.689295,9.14576403,-79.8544232,"Central America","Tropical"
"1567","NIC1528","C",1e-05,0.691532,-16.755721,49.99665,"Africa","Tropical"
"1568","QG860","C",1e-05,0.698172,9.14141,-79.8285,"Central America","Tropical"
"1569","NIC1050","C",1e-05,0.69829,20.51328,-87.24718,"Central America","Tropical"
"1570","QG3923","C",1e-05,0.69903,13.225206,-59.588132,"Caribbean","Tropical"
"1571","JU1884","C",1e-05,0.699219,15.7,-88.8,"Central America","Tropical"
"1572","NIC792","C",0.296118,0.703682,23.83633,120.72447,"Taiwan","Tropical"
"1573","NIC911","C",1e-05,0.706045,4.03721,-52.67052,"South America","Tropical"
"1574","QG5633","C",1e-05,0.707164,6.9666,158.1907,"Pacific","Tropical"
"1575","EG6329","C",1e-05,0.707617,18.3,-65.8,"Caribbean","Tropical"
"1576","HPT62","C",0.709609,0.709609,-8.41222,115.58591,"Pacific","Tropical"
"1577","MY539","C",1e-05,0.709614,54.3491,10.11505,"Europe","Tropical"
"1578","VT847","C",1e-05,0.710526,19.9,-155.6,"Hawaii","Tropical"
"1579","NIC402","C",1.3e-05,0.7132,5.72896,-53.89008,"South America","Tropical"
"1580","BRC20339","C",1e-05,0.71355,24.951309,121.630089,"Taiwan","TH"
"1581","ECA161","C",1e-05,0.715582,20.854584,-156.169313,"Hawaii","Tropical"
"1582","JU4080","C",1e-05,0.71621,12.0641,108.5043,"Asia","Tropical"
"1583","QG5612","C",1e-05,0.716657,6.9578,158.2086,"Pacific","Tropical"
"1584","NIC1058","C",1e-05,0.718148,20.48756,-87.72532,"Central America","Tropical"
"1585","ECA2425","C",1e-05,0.718388,20.038736,-155.44001,"Hawaii","Tropical"
"1586","NIC1681","C",1e-05,0.721015,22.08922,120.84876,"Taiwan","TH"
"1587","XZ1732","C",1e-05,0.721711,-23.5707,-46.64471,"South America","Tropical"
"1588","NIC1288","C",1e-05,0.722394,3.641279032,-53.20139201,"South America","Tropical"
"1589","QG978","C",1e-05,0.723477,9.1491,-79.856143,"Central America","Tropical"
"1590","VSL2201","C",1e-05,0.725947,12.3807,75.8947,"Asia","Tropical"
"1591","JU2861","C",1e-05,0.726147,52.1944,0.1264,"Europe","Tropical"
"1592","QG5611","C",1e-05,0.72743,6.9578,158.2086,"Pacific","Tropical"
"1593","BRC20119","C",0.728153,0.728153,23.836799,120.727025,"Taiwan","Tropical"
"1594","NIC1562","C",1e-05,0.728524,25.00481,121.73369,"Taiwan","TH"
"1595","ECA1701","C",1e-05,0.728668,19.110589,-155.82645,"Hawaii","Tropical"
"1596","QG858","C",1e-05,0.730969,9.155694,-79.848988,"Central America","Tropical"
"1597","QG132","C",1e-05,0.733094,22.0804,-159.4124,"Hawaii","Tropical"
"1598","QG3006","C",1e-05,0.733401,9.16925,-79.8380167,"Central America","Tropical"
"1599","JU1638","C",1e-05,0.733495,17.13768,-25.06689,"Africa","Tropical"
"1600","NIC329","C",1e-05,0.735701,5.72963,-53.89118,"South America","Tropical"
"1601","QG3927","C",1e-05,0.736832,13.233413,-59.587901,"Caribbean","Tropical"
"1602","ECA2626","C",1e-05,0.737646,-26.62221389,152.6910056,"Australia","Tropical"
"1603","QG786","C",1e-05,0.73925,9.14576403,-79.8544232,"Central America","Tropical"
"1604","BRC20534","C",1.3e-05,0.740904,24.182667,121.626472,"Taiwan","TH"
"1605","QX1800","C",1e-05,0.743986,20.8715,-156.1694,"Hawaii","Tropical"
"1606","QG550","C",1e-05,0.745065,26.4758,127.834,"Pacific","Tropical"
"1607","ECA1657","C",1e-05,0.746627,20.948692,-156.53654,"Hawaii","Tropical"
"1608","XZ1212","C",1e-05,0.748283,-23.571,-46.647,"South America","Tropical"
"1609","ECA1587","C",1e-05,0.749539,21.308944,-157.7956,"Hawaii","Tropical"
"1610","QG700","C",1e-05,0.750431,9.145492913,-79.8261379,"Central America","Tropical"
"1611","NIC61","C",1e-05,0.751399,5.07384,-52.69537,"South America","Tropical"
"1612","ECA1489","C",1e-05,0.752022,21.395558,-157.90104,"Hawaii","Tropical"
"1613","ECA1443","C",1e-05,0.752225,22.053315,-159.36556,"Hawaii","TH"
"1614","NIC1525","C",1e-05,0.753384,-17.088793,49.827329,"Africa","Tropical"
"1615","ECA2115","C",1e-05,0.756077,20.952098,-156.53317,"Hawaii","Tropical"
"1616","BRC20272","C",1e-05,0.760414,25.0998,121.839,"Taiwan","TH"
"1617","NIC814","C",1e-05,0.761565,23.81411,120.85654,"Taiwan","TH"
"1618","ECA1637","C",1e-05,0.762152,20.952098,-156.53317,"Hawaii","Tropical"
"1619","ECA2299","C",1e-05,0.762945,20.949184,-156.53637,"Hawaii","TH"
"1620","NIC811","C",1e-05,0.763134,23.81433,120.85649,"Taiwan","Tropical"
"1621","JU725","C",1e-05,0.763158,24.75,110.5,"Asia","Tropical"
"1622","QR25","C",1e-05,0.765231,45.545448,-73.639076,"North America","Quebec"
"1623","NIC1529","C",1e-05,0.767895,-16.755873,49.996516,"Africa","Tropical"
"1624","QG3801","C",1e-05,0.768277,10.43082,-84.01138,"Central America","Tropical"
"1625","NIC1104","C",1e-05,0.769259,3.638367,-76.198343,"South America","Tropical"
"1626","ECA2936","C",1e-05,0.769875,22.0644490999379,-159.348913899999,"Hawaii","TH"
"1627","BRC20092","C",1e-05,0.772162,25.016437,121.540237,"Taiwan","Tropical"
"1628","QG994","C",1e-05,0.772586,9.154377,-79.833165,"Central America","Tropical"
"1629","NIC1535","C",1e-05,0.772919,-17.088793,49.827329,"Africa","Tropical"
"1630","BRC20533","C",1e-05,0.778159,24.182667,121.626472,"Taiwan","TH"
"1631","BRC20094","C",1e-05,0.780529,25.015958,121.541761,"Taiwan","Tropical"
"1632","QG133","C",1e-05,0.781619,22.2065,-159.4978,"Hawaii","TH"
"1633","QG2641","C",1e-05,0.782422,9.153933333,-79.83166667,"Central America","Tropical"
"1634","QG784","C",1e-05,0.783024,9.14576403,-79.8544232,"Central America","Tropical"
"1635","ECA186","C",1e-05,0.783816,21.303087,-157.827917,"Hawaii","Tropical"
"1636","GXW23","C",1e-05,0.783944,30.54,114.42,"Asia","Tropical"
"1637","QG3019","C",1e-05,0.786885,9.163116667,-79.8372,"Central America","Tropical"
"1638","QG3527","C",1e-05,0.787553,10.42623333,-84.0126,"Central America","Tropical"
"1639","QG3053","C",1e-05,0.788466,9.16484,-79.83659,"Central America","Tropical"
"1640","JU1637","C",1e-05,0.788805,17.1363,-25.0682,"Africa","Tropical"
"1641","BRC20107","C",0.001772,0.788884,26.478,127.836,"Pacific","Tropical"
"1642","JU2472","C",1e-05,0.795602,-12.732834,45.186209,"Africa","Tropical"
"1643","NIC1054","C",1e-05,0.79709,20.48991,-87.72797,"Central America","Tropical"
"1644","NIC758","C",0.123523,0.799845,15.35802,-61.3537,"Caribbean","Tropical"
"1645","BRC20574","C",1e-05,0.799997,22.67248185,121.505358,"Taiwan","Tropical"
"1646","JU3319","C",1e-05,0.80079,31.2306,121.4718,"Asia","Tropical"
"1647","EG6265","C",1e-05,0.801119,18.11,-66.16,"Caribbean","TH"
"1648","JU2868","C",1e-05,0.801322,48.2053,16.3666,"Europe","Tropical"
"1649","BRC20544","C",1e-05,0.803398,24.182667,121.626472,"Taiwan","TH"
"1650","ECA1431","C",1e-05,0.805478,22.063133,-159.347149,"Hawaii","Tropical"
"1651","QG3783","C",1e-05,0.80802,10.4297,-84.00853,"Central America","Tropical"
"1652","NIC1059","C",1e-05,0.809137,20.48627,-87.72449,"Central America","Tropical"
"1653","ECA2663","C",1e-05,0.81317,-26.6213395,152.6923809,"Australia","Tropical"
"1654","BRC20099","C",1e-05,0.814633,25.043399,121.616268,"Taiwan","Tropical"
"1655","BRC20081","C",1e-05,0.816412,24.602334,121.510549,"Taiwan","TH"
"1656","ECA3503","C",1e-05,0.817072,22.075157,-159.41413,"Hawaii","Tropical"
"1657","NIC1423","C",1e-05,0.818088,3.644299032,-53.19803297,"South America","Tropical"
"1658","ECA175","C",1.1e-05,0.81835,21.306265,-157.851375,"Hawaii","Tropical"
"1659","BRC20270","C",1e-05,0.819296,25.0998,121.839,"Taiwan","TH"
"1660","ED3037","C",1e-05,0.819905,25.123667,121.532982,"Taiwan","Tropical"
"1661","QG3058","C",1e-05,0.820127,9.163116667,-79.8372,"Central America","Tropical"
"1662","ECA1571","C",1e-05,0.821434,21.392064,-157.90236,"Hawaii","Tropical"
"1663","BRC20294","C",1e-05,0.822257,24.993796,121.53514,"Taiwan","Tropical"
"1664","NIC332","C",1e-05,0.824833,5.72914,-53.89023,"South America","Tropical"
"1665","BRC20105","C",1e-05,0.825638,26.478,127.836,"Pacific","Tropical"
"1666","QG3004","C",1e-05,0.827314,9.16925,-79.8380167,"Central America","Tropical"
"1667","QG3851","C",1e-05,0.828874,10.41900556,-84.00699722,"Central America","Tropical"
"1668","HPT9","C",1e-05,0.829175,-7.803102,112.515932,"Pacific","Tropical"
"1669","QG4683","C",1e-05,0.829492,6.9666,158.1907,"Pacific","Tropical"
"1670","NIC1630","C",1e-05,0.829516,25.02782,121.57627,"Taiwan","TH"
"1671","BRC20565","C",1e-05,0.830028,22.67499807,121.503295,"Taiwan","Tropical"
"1672","ECA1143","C",1.1e-05,0.831518,21.3419,-157.8099,"Hawaii","Tropical"
"1673","ECA288","C",1e-05,0.832934,9.926663289,-84.04235373,"Central America","Tropical"
"1674","QG866","C",1e-05,0.833937,9.151852,-79.853543,"Central America","Tropical"
"1675","QG875","C",1e-05,0.835373,9.1543,-79.82672,"Central America","Tropical"
"1676","NIC1218","C",1e-05,0.837077,25.95224,119.9771,"Asia","Tropical"
"1677","NIC327","C",1.6e-05,0.838356,5.72877,-53.88992,"South America","Tropical"
"1678","NIC555","C",1e-05,0.838529,15.58933,-61.47222,"Caribbean","Tropical"
"1679","NIC552","C",1e-05,0.841149,15.56962,-61.37537,"Caribbean","Tropical"
"1680","NIC1117","C",1e-05,0.842962,-12.837789,-71.365833,"South America","Tropical"
"1681","QG5589","C",0.844307,0.844307,6.9073,158.1815,"Pacific","Tropical"
"1682","ECA346","C",1e-05,0.850028,26.461525,-82.0554972,"North America","Tropical"
"1683","QG4208","C",1e-05,0.85297,-21.1695006,148.5079426,"Australia","AD"
"1684","NIC400","C",1e-05,0.854012,5.72711,-53.89076,"South America","Tropical"
"1685","BRC20348","C",1e-05,0.854372,25.128031,121.58826,"Taiwan","TH"
"1686","ECA1149","C",1e-05,0.854491,21.34293,-157.8239,"Hawaii","Tropical"
"1687","QG1005","C",1e-05,0.854754,9.170573,-79.84316,"Central America","Tropical"
"1688","BRC20088","C",1e-05,0.854801,25.15533333,121.5465611,"Taiwan","TH"
"1689","BRC20535","C",1e-05,0.857903,24.182667,121.626472,"Taiwan","TH"
"1690","NIC984","C",1e-05,0.858045,4.03746,-52.67236,"South America","Tropical"
"1691","BRC20501","C",1e-05,0.858531,24,121.5,"Taiwan","TH"
"1692","JU1909","C",1e-05,0.86275,-18.5245,146.3327,"Australia","Tropical"
"1693","QG2659","C",1e-05,0.868975,9.153933333,-79.83166667,"Central America","Tropical"
"1694","VSL2217","C",0.869489,0.869489,NA,NA,"Asia","Tropical"
"1695","ECA1605","C",1e-05,0.872251,21.395786,-157.90051,"Hawaii","TH"
"1696","NIC60","C",1e-05,0.872781,5.07382,-52.69551,"South America","Tropical"
"1697","ZZY1075","C",1e-05,0.873058,22.78977726,114.739768,"Asia","Tropical"
"1698","QG5406","C",1e-05,0.873779,6.9666,158.1907,"Pacific","Tropical"
"1699","NIC330","C",1e-05,0.876032,5.72889,-53.8901,"South America","Tropical"
"1700","QG980","C",1e-05,0.876769,9.1491,-79.856143,"Central America","Tropical"
"1701","NIC1688","C",1e-05,0.878329,25.03266,121.587,"Taiwan","Tropical"
"1702","QG4093","C",1e-05,0.878965,-21.16862222,148.5080167,"Australia","AD"
"1703","ECA1521","C",1e-05,0.879136,21.318231,-157.81974,"Hawaii","Tropical"
"1704","ECA2637","C",1e-05,0.883821,-26.3674836,152.5852451,"Australia","Tropical"
"1705","NIC803","C",1e-05,0.885345,23.81441,120.85687,"Taiwan","Tropical"
"1706","ECA2645","C",1e-05,0.888098,-26.62221389,152.6910056,"Australia","Tropical"
"1707","BRC20095","C",1e-05,0.888183,24.74725,121.746266,"Taiwan","Tropical"
"1708","JU1795","C",1e-05,0.888595,-16.8,-151.5,"Pacific","Tropical"
"1709","BRC20242","C",1e-05,0.89326,23.836623,120.728049,"Taiwan","Tropical"
"1710","BRC20571","C",0.027175,0.89636,22.67151131,121.50634,"Taiwan","Tropical"
"1711","QG3874","C",1e-05,0.89714,10.44027,-84.01227,"Central America","Tropical"
"1712","ECA2808","C",1e-05,0.897216,29.642849,-82.34452,"North America","Tropical"
"1713","BRC20557","C",1e-05,0.897684,24.822538,121.73566,"Taiwan","TH"
"1714","QG3876","C",1e-05,0.898602,10.44027,-84.01227,"Central America","Tropical"
"1715","TWN3077","C",1e-05,0.899577,25.19,121.7833333,"Taiwan","TH"
"1716","BRC20311","C",1e-05,0.900669,24.70210833,121.73775,"Taiwan","TH"
"1717","ED3032","C",1e-05,0.901007,25.158056,121.515831,"Taiwan","Tropical"
"1718","JU3416","C",1e-05,0.901088,38.2541,140.8508,"Pacific","Temperate"
"1719","BRC20073","C",1e-05,0.901345,25.04655556,121.6149472,"Taiwan","Tropical"
"1720","BRC20244","C",1e-05,0.902955,23.72641,120.758426,"Taiwan","TH"
"1721","NIC1662","C",1e-05,0.903013,23.66543,120.79964,"Taiwan","TH"
"1722","NIC791","C",0.904157,0.904157,23.83633,120.72447,"Taiwan","Tropical"
"1723","MY2716","C",1e-05,0.904768,54.3491,10.11505,"Europe","Tropical"
"1724","ECA1621","C",1e-05,0.907611,21.301669,-157.76258,"Hawaii","Tropical"
"1725","NIC583","C",1e-05,0.908947,15.40368,-61.34699,"Caribbean","Tropical"
"1726","QX1801","C",1e-05,0.909826,20.8189,-156.0904,"Hawaii","Tropical"
"1727","QG927","C",1e-05,0.912009,9.170850606,-79.8428988,"Central America","Tropical"
"1728","NIC188","C",1e-05,0.912458,16.0455,-61.6938,"Caribbean","Tropical"
"1729","NIC519","C",1e-05,0.912577,25.00739,121.900472,"Taiwan","TH"
"1730","NIC1060","C",1e-05,0.915201,20.48529,-87.72361,"Central America","Tropical"
"1731","HPT21","C",1e-05,0.915464,-7.8254539,112.5897866,"Pacific","Tropical"
"1732","NIC822","C",1e-05,0.916149,25.168,121.56254,"Taiwan","TH"
"1733","BRC20320","C",1e-05,0.91829,24.84201944,121.9516639,"Taiwan","TH"
"1734","BRC20499","C",1e-05,0.919009,24,121.5,"Taiwan","TH"
"1735","ECA287","C",1.8e-05,0.920699,9.926663289,-84.04235373,"Central America","TH"
"1736","QG3826","C",1e-05,0.922436,10.43018,-84.0065,"Central America","Tropical"
"1737","ECA1160","C",1e-05,0.923196,21.34286,-157.8231,"Hawaii","Tropical"
"1738","NIC187","C",1e-05,0.924372,15.8552,-61.5976,"Caribbean","Tropical"
"1739","BRC20241","C",0.074851,0.924949,23.836415,120.725183,"Taiwan","Tropical"
"1740","HPT63","C",1e-05,0.925519,-8.37285,115.4541,"Pacific","Tropical"
"1741","ECA1439","C",1e-05,0.927471,22.061908,-159.34675,"Hawaii","Tropical"
"1742","QG3816","C",1e-05,0.929931,10.43803,-84.0112,"Central America","Tropical"
"1743","QG868","C",1e-05,0.931727,9.14141,-79.8285,"Central America","Tropical"
"1744","QG880","C",1e-05,0.935868,9.15445,-79.83205,"Central America","Tropical"
"1745","BRC20102","C",1e-05,0.936411,24.336532,120.607411,"Taiwan","Tropical"
"1746","JU2507","C",0.937073,0.937073,8.893,98.512,"Asia","Tropical"
"1747","ECA2093","C",1e-05,0.942415,20.948832,-156.53565,"Hawaii","Tropical"
"1748","QG4232","C",1e-05,0.94323,-21.16862222,148.5080167,"Australia","AD"
"1749","BRC20077","C",1e-05,0.946922,24.793571,121.364232,"Taiwan","Tropical"
"1750","BRC20341","C",1e-05,0.947696,24,121,"Taiwan","TH"
"1751","QG2969","C",1e-05,0.947851,9.166416667,-79.84025,"Central America","Tropical"
"1752","QG952","C",1e-05,0.949334,9.160461,-79.822633,"Central America","Tropical"
"1753","ECA2636","C",1e-05,0.949812,-26.3674836,152.5852451,"Australia","Tropical"
"1754","NIC795","C",1e-05,0.950019,23.83617,120.72563,"Taiwan","Tropical"
"1755","ECA1555","C",1e-05,0.950305,21.300119,-157.76264,"Hawaii","Tropical"
"1756","QG736","C",1e-05,0.953271,9.155514,-79.848903,"Central America","Tropical"
"1757","ECA2894","C",1e-05,0.953681,21.3570225,-157.764294100002,"Hawaii","Tropical"
"1758","NIC883","C",1e-05,0.955915,23.67108,120.8,"Taiwan","Tropical"
"1759","ZZY1034","C",1e-05,0.958502,22.38478428,113.9664658,"Asia","Tropical"
"1760","ECA176","C",1e-05,0.9683,21.386338,-157.925536,"Hawaii","Tropical"
"1761","QX1802","C",1e-05,0.970498,20.6299,-156.3948,"Hawaii","Tropical"
"1762","QX1410","C",1e-05,0.970959,13.821844,-61.049778,"Caribbean","Tropical"
"1763","ECA2975","C",1e-05,0.971064,22.0638967,-159.3522759,"Hawaii","Tropical"
"1764","NIC333","C",1e-05,0.972632,5.72705,-53.89122,"South America","Tropical"
"1765","BRC20536","C",1e-05,0.972794,24.182667,121.626472,"Taiwan","TH"
"1766","EG6271","C",1e-05,0.975422,18.3,-65.8,"Caribbean","Tropical"
"1767","HPT7","C",1e-05,0.978003,-7.804727,112.51613,"Pacific","Tropical"
"1768","QG3861","C",1e-05,0.991042,10.42972,-84.00742,"Central America","Tropical"
"1769","BRC20346","C",1.1e-05,0.993374,24.84201944,121.9516639,"Taiwan","TH"
"1770","ECA2667","C",1e-05,0.996057,-26.36741111,152.5852889,"Australia","Tropical"
"1771","VX34","C",1e-05,0.997368,31.750834,113.98333,"Asia","Hubei"
"1772","VSL2215","C",1e-05,0.997806,12.3799,75.8974,"Asia","Tropical"
"1773","NIC1591","C",1e-05,0.999759,24.68622,121.13734,"Taiwan","TD1"
"1774","ECA276","C",1e-05,0.999768,42.496411,-88.240099,"North America","NWD"
"1775","JU2470","C",1e-05,0.999768,-12.732834,45.186209,"Africa","Tropical"
"1776","BRC20519","C",1e-05,0.999769,21.958778,120.811764,"Taiwan","TD2"
"1777","JU2849","C",1e-05,0.99977,-20.382477,-43.505978,"South America","Tropical"
"1778","BRC20537","C",1e-05,0.999771,23.416972,121.275389,"Taiwan","TH"
"1779","ECA2621","C",1e-05,0.999772,-26.6275648,152.8409822,"Australia","AD"
"1780","ED3102","C",1.2e-05,0.999774,-1.316667,36.8,"Africa","NWD"
"1781","JU3202","C",1e-05,0.999774,13.02272,77.56866,"Asia","KD"
"1782","JU3203","C",1e-05,0.999774,13.0727,77.579,"Asia","KD"
"1783","JU3168","C",1e-05,0.999775,0.289,6.612,"Africa","NWD"
"1784","QG733","C",1e-05,0.999775,9.152583,-79.852998,"Central America","Tropical"
"1785","ECA2385","C",1e-05,0.999776,19.120342,-155.8204,"Hawaii","TH"
"1786","NIC1664","C",1e-05,0.999776,23.66109,120.7967,"Taiwan","TD1"
"1787","NIC863","C",1e-05,0.999776,23.72763,120.76625,"Taiwan","TH"
"1788","QG2884","C",0.999776,0.999776,-16.0950167,145.4665333,"Australia","Tropical"
"1789","VSL2213","C",1e-05,0.999776,12.383,75.903,"Asia","Tropical"
"1790","QG946","C",1e-05,0.999777,9.147419,-79.85312,"Central America","Tropical"
"1791","NIC1123","C",1e-05,0.999778,-12.87435802,-69.49724601,"South America","Tropical"
"1792","QG797","C",1e-05,0.999778,9.152688,-79.851539,"Central America","Tropical"
"1793","NIC67","C",1.1e-05,0.999779,4.08533,-52.6751,"South America","Tropical"
"1794","QG3034","C",1e-05,0.999779,9.163366667,-79.8447333,"Central America","Tropical"
"1795","ECA1164","C",1e-05,0.99978,21.34298,-157.8232,"Hawaii","Tropical"
"1796","JU2057","C",1e-05,0.99978,-12.77,45.14,"Africa","Tropical"
"1797","JU3199","C",1e-05,0.99978,13.0226,77.5668,"Asia","KD"
"1798","QG2892","C",0.99978,0.99978,-16.1026,145.4467333,"Australia","Tropical"
"1799","QG888","C",1e-05,0.99978,9.14576403,-79.8544232,"Central America","Tropical"
"1800","QX1803","C",1e-05,0.99978,20.72027,-156.44406,"Hawaii","Tropical"
"1801","BRC20520","C",1e-05,0.999781,21.958778,120.811764,"Taiwan","TD2"
"1802","HPT24","C",1e-05,0.999781,-8.531795,116.239193,"Pacific","ID"
"1803","JU3206","C",1e-05,0.999781,13.07251,77.57924,"Asia","KD"
"1804","JU4064","C",1e-05,0.999781,22.2883,103.9369,"Asia","Tropical"
"1805","QG2903","C",0.999781,0.999781,-16.10365,145.4473167,"Australia","Tropical"
"1806","QG2919","C",1e-05,0.999781,-20.28785,148.7653,"Australia","AD"
"1807","TWN1772","C",1.2e-05,0.999781,24.69641667,121.4180556,"Taiwan","TH"
"1808","JU1085","C",1e-05,0.999782,34.7615,138.0168,"Pacific","Temperate"
"1809","NIC1607","C",1e-05,0.999782,22.0861,120.84222,"Taiwan","TD2"
"1810","NIC889","C",1e-05,0.999782,23.81433,120.85649,"Taiwan","TH"
"1811","BRC20334","C",1e-05,0.999783,24.70731,121.738054,"Taiwan","TH"
"1812","ECA163","C",1.1e-05,0.999783,42.361025,-88.427841,"North America","NWD"
"1813","QG2925","C",0.999783,0.999783,-16.2375361,145.4287278,"Australia","Tropical"
"1814","QG3825","C",1e-05,0.999783,10.43026,-84.00905,"Central America","Tropical"
"1815","VSL2207","C",1e-05,0.999783,12.42865,75.7624,"Asia","KD"
"1816","ECA343","C",1e-05,0.999784,21.3166667,-157.8202778,"Hawaii","Tropical"
"1817","JU2053","C",1e-05,0.999784,21.96385,-159.35838,"Hawaii","Tropical"
"1818","NIC824","C",1e-05,0.999784,23.60248,120.88317,"Taiwan","TH"
"1819","QG2891","C",1.2e-05,0.999784,-16.1026,145.4467333,"Australia","AD"
"1820","QG3661","C",1e-05,0.999784,41.62083,-73.58889,"North America","Temperate"
"1821","QG788","C",1.6e-05,0.999784,9.151852,-79.853543,"Central America","Tropical"
"1822","BRC20075","C",1e-05,0.999785,24.790015,121.374604,"Taiwan","TD1"
"1823","BW287","C",1e-05,0.999785,NA,NA,"unknown","Temperate"
"1824","ECA1507","C",1e-05,0.999785,21.310911,-157.79492,"Hawaii","Tropical"
"1825","ECA1559","C",1e-05,0.999785,21.401228,-157.88682,"Hawaii","TH"
"1826","ECA180","C",1e-05,0.999785,21.3114,-157.7964,"Hawaii","Tropical"
"1827","ECA2664","C",1e-05,0.999785,12.17453,-61.62731,"Caribbean","Tropical"
"1828","HPT4","C",1e-05,0.999785,-7.801594,112.517286,"Pacific","Tropical"
"1829","HPT42","C",1e-05,0.999785,-5.252889,119.865139,"Pacific","Tropical"
"1830","NIC325","C",1.1e-05,0.999785,5.53529,-53.56336,"South America","Tropical"
"1831","NIC593","C",1e-05,0.999785,15.4071,-61.3453,"Caribbean","Tropical"
"1832","QG4114","C",1e-05,0.999785,-21.144475,148.4999222,"Australia","AD"
"1833","QG4233","C",1e-05,0.999785,-21.16862222,148.5080167,"Australia","AD"
"1834","BRC20543","C",1e-05,0.999786,23.792667,120.798083,"Taiwan","TH"
"1835","ECA1170","C",1e-05,0.999786,21.40083,-157.8887,"Hawaii","TH"
"1836","ECA1471","C",1e-05,0.999786,21.311842,-157.76172,"Hawaii","Tropical"
"1837","ECA1611","C",1.2e-05,0.999786,21.317486,-157.81858,"Hawaii","Tropical"
"1838","JU3281","C",1e-05,0.999786,50.0711,14.42028,"Europe","Tropical"
"1839","NIC1407","C",1e-05,0.999786,3.630410973,-53.20572797,"South America","Tropical"
"1840","NIC191","C",1e-05,0.999786,16.0455,-61.6938,"Caribbean","Tropical"
"1841","QG2906","C",0.999786,0.999786,-16.10275,145.4482833,"Australia","Tropical"
"1842","QG804","C",1e-05,0.999786,9.152943,-79.851689,"Central America","Tropical"
"1843","ECA2639","C",1e-05,0.999787,-26.26204861,152.8294249,"Australia","AD"
"1844","ECA2647","C",1e-05,0.999787,-21.1683872,148.5075834,"Australia","AD"
"1845","JU3237","C",1.3e-05,0.999787,-12.76,45.09,"Africa","Tropical"
"1846","NIC1135","C",1e-05,0.999787,-12.87313996,-69.49687704,"South America","Tropical"
"1847","NIC117","C",1e-05,0.999787,16.1779,-61.6563,"Caribbean","Tropical"
"1848","NIC2527","C",1e-05,0.999787,39.476358,-0.386592,"Europe","Tropical"
"1849","NIC549","C",1e-05,0.999787,15.56923,-61.3744,"Caribbean","Tropical"
"1850","QG3041","C",1e-05,0.999787,9.164216667,-79.8373667,"Central America","Tropical"
"1851","QG4031","C",1e-05,0.999787,-26.26193056,152.8296722,"Australia","AD"
"1852","QG995","C",1.1e-05,0.999787,9.158893,-79.835315,"Central America","Tropical"
"1853","QX1804","C",1e-05,0.999787,20.7894,-156.0043,"Hawaii","Tropical"
"1854","BRC20069","C",1e-05,0.999788,25.04655556,121.6149472,"Taiwan","Tropical"
"1855","BRC20290","C",1e-05,0.999788,25.01947778,121.9432,"Taiwan","TH"
"1856","BRC20541","C",1e-05,0.999788,22.924056,120.543,"Taiwan","TD2"
"1857","ECA1129","C",1e-05,0.999788,19.71867222,-155.10835,"Hawaii","Tropical"
"1858","ECA183","C",1e-05,0.999788,21.258435,-157.766307,"Hawaii","Tropical"
"1859","ECA2666","C",1.1e-05,0.999788,-21.16771623,148.504728,"Australia","AD"
"1860","HPT11","C",1e-05,0.999788,-7.8,112.516,"Pacific","ID"
"1861","HPT19","C",1e-05,0.999788,-7.8235187,112.5881514,"Pacific","Tropical"
"1862","NIC1666","C",1e-05,0.999788,23.6694,120.78929,"Taiwan","TH"
"1863","NIC250","C",1e-05,0.999788,16.0207,-61.597,"Caribbean","Tropical"
