N	eigenvalue	difference	twstat	p-value	effect.n
548	0.091501	-0.000159	-14.041	1	496.967
549	0.091193	-0.000308	-13.837	1	493.061
550	0.090305	-0.000888	-13.969	1	489.224
551	0.089179	-0.001126	-14.246	1	485.289
552	0.088260	-0.000920	-14.411	1	481.187
553	0.087425	-0.000835	-14.531	1	476.972
554	0.086908	-0.000517	-14.468	1	472.669
555	0.086832	-0.000076	-14.146	1	468.365
556	0.086062	-0.000770	-14.224	1	464.184
557	0.085360	-0.000702	-14.266	1	459.934
558	0.084125	-0.001235	-14.623	1	455.632
559	0.083773	-0.000352	-14.471	1	451.128
560	0.083548	-0.000226	-14.242	1	446.665
561	0.082928	-0.000620	-14.240	1	442.280
562	0.081974	-0.000954	-14.435	1	437.865
563	0.081599	-0.000375	-14.296	1	433.325
564	0.081462	-0.000137	-14.015	1	428.821
565	0.080722	-0.000740	-14.081	1	424.419
566	0.080584	-0.000138	-13.796	1	419.954
567	0.080414	-0.000170	-13.524	1	415.594
568	0.080276	-0.000138	-13.227	1	411.335
569	0.079407	-0.000869	-13.350	1	407.192
570	0.078601	-0.000807	-13.442	1	402.952
571	0.078244	-0.000356	-13.274	1	398.633
572	0.077673	-0.000571	-13.228	1	394.364
573	0.077335	-0.000338	-13.046	1	390.085
574	0.076480	-0.000855	-13.162	1	385.863
575	0.075780	-0.000700	-13.192	1	381.549
576	0.075147	-0.000633	-13.185	1	377.186
577	0.073644	-0.001503	-13.688	1	372.792
578	0.073600	-0.000044	-13.354	1	368.120
579	0.073178	-0.000422	-13.231	1	363.578
580	0.072377	-0.000800	-13.327	1	359.064
581	0.072287	-0.000090	-13.013	1	354.470
582	0.071062	-0.001225	-13.352	1	349.997
583	0.070859	-0.000203	-13.107	1	345.327
584	0.070692	-0.000168	-12.835	1	340.743
585	0.069976	-0.000716	-12.875	1	336.260
586	0.069766	-0.000210	-12.624	1	331.724
587	0.069346	-0.000420	-12.488	1	327.280
588	0.068073	-0.001272	-12.843	1	322.869
589	0.067542	-0.000531	-12.780	1	318.251
590	0.067125	-0.000417	-12.651	1	313.631
591	0.066385	-0.000741	-12.706	1	309.041
592	0.066093	-0.000291	-12.505	1	304.394
593	0.065858	-0.000235	-12.267	1	299.812
594	0.065526	-0.000333	-12.079	1	295.315
595	0.064640	-0.000886	-12.202	1	290.879
596	0.062924	-0.001716	-12.805	1	286.348
597	0.061998	-0.000927	-12.976	1	281.500
598	0.061764	-0.000234	-12.759	1	276.549
599	0.061332	-0.000432	-12.649	1	271.670
600	0.060573	-0.000759	-12.722	1	266.814
601	0.059946	-0.000627	-12.723	1	261.902
602	0.059631	-0.000315	-12.550	1	256.965
603	0.059319	-0.000312	-12.371	1	252.081
604	0.059199	-0.000120	-12.081	1	247.253
605	0.059059	-0.000140	-11.796	1	242.531
606	0.058503	-0.000557	-11.732	1	237.913
607	0.058357	-0.000146	-11.441	1	233.297
608	0.057849	-0.000508	-11.341	1	228.790
609	0.057347	-0.000502	-11.236	1	224.301
610	0.056966	-0.000381	-11.062	1	219.834
611	0.056715	-0.000251	-10.813	1	215.421
612	0.056686	-0.000029	-10.436	1	211.098
613	0.055979	-0.000707	-10.413	1	206.930
614	0.055736	-0.000243	-10.140	1	202.741
615	0.055362	-0.000374	-9.928	1	198.657
616	0.055362	-0.000000	-9.508	1	194.648
617	0.055362	-0.000000	-9.070	1	190.826
618	0.055362	-0.000000	-8.613	1	187.208
619	0.055362	-0.000000	-8.133	1	183.814
620	0.055362	-0.000000	-7.626	1	180.669
621	0.055362	-0.000000	-7.089	1	177.803
622	0.055362	-0.000000	-6.515	1	175.257
623	0.055362	-0.000000	-5.898	0.999995	173.079
624	0.055362	-0.000000	-5.228	0.99989	171.334
625	0.054651	-0.000710	-4.898	0.999588	170.105
626	0.052937	-0.001714	-5.121	0.999829	169.132
627	0.051219	-0.001719	-5.388	0.999945	167.921
628	0.048889	-0.002329	-6.062	0.999998	166.427
629	0.047345	-0.001545	-6.346	1	164.301
630	0.046105	-0.001239	-6.481	1	161.885
631	0.044428	-0.001677	-6.905	1	159.299
632	0.043524	-0.000905	-6.897	1	156.320
633	0.042250	-0.001273	-7.123	1	153.286
634	0.041845	-0.000405	-6.834	1	150.019
635	0.040502	-0.001343	-7.112	1	146.910
636	0.039855	-0.000647	-6.983	1	143.527
637	0.039782	-0.000072	-6.488	1	140.180
638	0.037682	-0.002101	-7.238	1	137.153
639	0.037261	-0.000421	-6.991	1	133.492
640	0.036756	-0.000505	-6.783	1	129.951
641	0.036327	-0.000429	-6.515	1	126.502
642	0.036071	-0.000257	-6.120	0.999999	123.194
643	0.035170	-0.000901	-6.107	0.999998	120.136
644	0.034112	-0.001058	-6.203	0.999999	117.018
645	0.033594	-0.000518	-5.965	0.999997	113.752
646	0.033409	-0.000185	-5.492	0.999966	110.610
647	0.032973	-0.000436	-5.141	0.999842	107.803
648	0.031855	-0.001118	-5.209	0.999881	105.244
649	0.029596	-0.002260	-6.066	0.999998	102.541
650	0.028330	-0.001265	-6.357	1	99.008
651	0.028237	-0.000094	-5.892	0.999995	95.180
652	0.027818	-0.000419	-5.608	0.99998	91.649
653	0.027419	-0.000399	-5.287	0.999915	88.279
654	0.027127	-0.000292	-4.864	0.999532	85.109
655	0.026563	-0.000563	-4.581	0.998715	82.244
656	0.026436	-0.000128	-3.966	0.991707	79.567
657	0.024538	-0.001897	-4.513	0.998384	77.456
658	0.023815	-0.000723	-4.331	0.997104	74.660
659	0.023459	-0.000357	-3.867	0.98924	71.955
660	0.021815	-0.001644	-4.289	0.99671	69.664
661	0.021477	-0.000338	-3.829	0.988126	66.798
662	0.020577	-0.000900	-3.728	0.984734	64.340
663	0.020117	-0.000461	-3.285	0.959284	61.890
664	0.018085	-0.002032	-4.024	0.992905	59.890
665	0.016350	-0.001735	-4.708	0.999171	56.857
666	0.016224	-0.000125	-4.209	0.995814	53.031
667	0.015431	-0.000793	-4.185	0.995517	49.590
668	0.014785	-0.000646	-4.053	0.993461	46.075
669	0.014093	-0.000692	-3.949	0.99131	42.597
670	0.013927	-0.000166	-3.417	0.968999	39.129
671	0.013477	-0.000450	-3.021	0.932984	36.105
672	0.012189	-0.001288	-3.241	0.955569	33.415
673	0.011938	-0.000251	-2.685	0.883747	30.342
674	0.010934	-0.001004	-2.633	0.87453	27.799
675	0.009829	-0.001105	-2.698	0.886161	25.174
676	0.009444	-0.000385	-2.187	0.77607	22.327
677	0.008069	-0.001375	-2.432	0.834298	19.989
678	0.007597	-0.000472	-1.990	0.722758	17.175
679	0.006805	-0.000792	-1.709	0.639487	14.769
680	0.006707	-0.000098	-0.606	0.303654	12.584
681	0.004483	-0.002224	NA	NA	NA
682	0.003931	-0.000552	NA	NA	NA
683	0.001743	-0.002188	NA	NA	NA
684	0.001672	-0.000071	NA	NA	NA
685	0.000841	-0.000831	NA	NA	NA
686	0.000807	-0.000034	NA	NA	NA
687	0.000519	-0.000288	NA	NA	NA
688	0.000304	-0.000215	NA	NA	NA
689	0.000234	-0.000070	NA	NA	NA
